"","Date","Year","Month","Country","Reef_name","Site_name","Reef_zone","N","W","Dive","Depth_(m)","Methodology","Transect","Microhabitat_No","Microhabitat_label","Fish_tag_ID","Family","Genus","Fish_species","Humid_weight_(gr)","SL(mm)","TL(mm)","DNA_method","Group_humid_weight","Box_storage","Note","Photo quality","STRIwebsite","Park_region"
"90","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_095","Chaenopsidae","Emblemariopsis","Emblemariopsis diaphana","1.2999999999999999E-2",NA,12.32,NA,NA,NA,NA,NA,NA,"North"
"91","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_096","Tripterygiidae","Enneanectes","Enneanectes altivelis","6.4000000000000001E-2",NA,17.22,NA,NA,NA,NA,NA,NA,"North"
"92","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_097","Gobiidae","Gnatholepis","Gnatholepis thompsoni","0.95",NA,43.33,NA,NA,NA,NA,NA,NA,"North"
"93","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_098","Gobiidae","Gnatholepis","Gnatholepis thompsoni","1.08",NA,44.94,NA,NA,NA,NA,NA,NA,"North"
"94","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_099","Gobiidae","Gnatholepis","Gnatholepis thompsoni","1.7090000000000001",NA,52.97,NA,NA,NA,NA,NA,NA,"North"
"95","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_103","Gobiidae","Elacatinus","Elacatinus oceanops","2.1000000000000001E-2",NA,11.55,NA,NA,NA,NA,NA,NA,"North"
"96","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_104","Gobiidae","Elacatinus","Elacatinus oceanops","8.5999999999999993E-2",NA,21.54,NA,NA,NA,NA,NA,NA,"North"
"97","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_105","Gobiidae","Coryphopterus","Coryphopterus personatus","0.22500000000000001",NA,28.15,NA,NA,NA,NA,NA,NA,"North"
"98","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_106","Gobiidae","Coryphopterus","Coryphopterus personatus","0.24299999999999999",NA,27.3,NA,NA,NA,NA,NA,NA,"North"
"99","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_107","Gobiidae","Coryphopterus","Coryphopterus personatus","7.3999999999999996E-2",NA,19.65,NA,NA,NA,NA,NA,NA,"North"
"100","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_108","Gobiidae","Coryphopterus","Coryphopterus personatus","3.9E-2",NA,16.62,NA,NA,NA,NA,NA,NA,"North"
"101","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_109","Gobiidae","Coryphopterus","Coryphopterus personatus","0.23300000000000001",NA,28.13,NA,NA,NA,NA,NA,NA,"North"
"102","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_110","Gobiidae","Coryphopterus","Coryphopterus personatus","9.8000000000000004E-2",NA,21.6,NA,NA,NA,NA,NA,NA,"North"
"103","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_111","Gobiidae","Coryphopterus","Coryphopterus personatus","0.153",NA,24.76,NA,NA,NA,NA,NA,NA,"North"
"104","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_112","Gobiidae","Coryphopterus","Coryphopterus personatus","0.16700000000000001",NA,25.8,NA,NA,NA,NA,NA,NA,"North"
"105","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_113","Gobiidae","Coryphopterus","Coryphopterus personatus","0.159",NA,24.44,NA,NA,NA,NA,NA,NA,"North"
"106","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_114","Gobiidae","Coryphopterus","Coryphopterus personatus","0.19700000000000001",NA,26.62,NA,NA,NA,NA,NA,NA,"North"
"107","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_115","Gobiidae","Coryphopterus","Coryphopterus personatus","0.14099999999999999",NA,24.49,NA,NA,NA,NA,NA,NA,"North"
"108","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_116","Gobiidae","Coryphopterus","Coryphopterus personatus","0.112",NA,23.06,NA,NA,NA,NA,NA,NA,"North"
"109","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_117","Gobiidae","Coryphopterus","Coryphopterus personatus","0.23",NA,29.11,NA,NA,NA,NA,NA,NA,"North"
"110","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_118","Gobiidae","Coryphopterus","Coryphopterus personatus","0.13400000000000001",NA,24.3,NA,NA,NA,NA,NA,NA,"North"
"111","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_119","Gobiidae","Coryphopterus","Coryphopterus personatus","9.2999999999999999E-2",NA,21.35,NA,NA,NA,NA,NA,NA,"North"
"112","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_120","Gobiidae","Coryphopterus","Coryphopterus personatus","0.10299999999999999",NA,22.32,NA,NA,NA,NA,NA,NA,"North"
"113","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_121","Gobiidae","Coryphopterus","Coryphopterus personatus","0.13700000000000001",NA,24.28,NA,NA,NA,NA,NA,NA,"North"
"114","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_122","Gobiidae","Coryphopterus","Coryphopterus personatus","0.16",NA,26.81,NA,NA,NA,NA,NA,NA,"North"
"115","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_123","Gobiidae","Coryphopterus","Coryphopterus personatus","0.22700000000000001",NA,28.44,NA,NA,NA,NA,NA,NA,"North"
"116","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_124","Gobiidae","Coryphopterus","Coryphopterus personatus","0.14199999999999999",NA,23.45,NA,NA,NA,NA,NA,NA,"North"
"117","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_125","Gobiidae","Coryphopterus","Coryphopterus personatus","0.13700000000000001",NA,22.04,NA,NA,NA,NA,NA,NA,"North"
"118","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_126","Gobiidae","Coryphopterus","Coryphopterus personatus","0.13300000000000001",NA,24.04,NA,NA,NA,NA,NA,NA,"North"
"119","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_127","Gobiidae","Coryphopterus","Coryphopterus personatus","0.13800000000000001",NA,24.62,NA,NA,NA,NA,NA,NA,"North"
"120","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_128","Gobiidae","Coryphopterus","Coryphopterus personatus","0.11",NA,22.1,NA,NA,NA,NA,NA,NA,"North"
"121","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_129","Gobiidae","Coryphopterus","Coryphopterus personatus","7.0000000000000007E-2",NA,20.19,NA,NA,NA,NA,NA,NA,"North"
"122","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_130","Gobiidae","Coryphopterus","Coryphopterus personatus","9.8000000000000004E-2",NA,22.64,NA,NA,NA,NA,NA,NA,"North"
"123","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_131","Gobiidae","Coryphopterus","Coryphopterus personatus","9.6000000000000002E-2",NA,20.67,NA,NA,NA,NA,NA,NA,"North"
"124","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_132","Gobiidae","Coryphopterus","Coryphopterus personatus","1.23E-2",NA,24.23,NA,NA,NA,NA,NA,NA,"North"
"125","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_133","Gobiidae","Coryphopterus","Coryphopterus personatus","7.0000000000000007E-2",NA,18.76,NA,NA,NA,NA,NA,NA,"North"
"126","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_134","Gobiidae","Coryphopterus","Coryphopterus personatus","7.0000000000000001E-3",NA,9.67,NA,NA,NA,NA,NA,NA,"North"
"127","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_135","Gobiidae","Coryphopterus","Coryphopterus personatus","5.0000000000000001E-3",NA,8.97,NA,NA,NA,NA,NA,NA,"North"
"128","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_136","Gobiidae","Coryphopterus","Coryphopterus personatus","0.01",NA,11.64,NA,NA,NA,NA,NA,NA,"North"
"129","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_137","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","0.252",NA,29.12,NA,NA,NA,NA,NA,NA,"North"
"130","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_138","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","0.17100000000000001",NA,25.48,NA,NA,NA,NA,NA,NA,"North"
"131","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_139","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","0.29699999999999999",NA,30.79,NA,NA,NA,NA,NA,NA,"North"
"132","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_140","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","0.44500000000000001",NA,33.94,NA,NA,NA,NA,NA,NA,"North"
"133","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_141","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","0.30499999999999999",NA,30.67,NA,NA,NA,NA,NA,NA,"North"
"134","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_142","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","0.215",NA,28.58,NA,NA,NA,NA,NA,NA,"North"
"135","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_143","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","0.36599999999999999",NA,32.94,NA,NA,NA,NA,NA,NA,"North"
"136","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_144","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","0.88300000000000001",NA,42.84,NA,NA,NA,NA,NA,NA,"North"
"137","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_145","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","9.9000000000000005E-2",NA,21.82,NA,NA,NA,NA,NA,NA,"North"
"138","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_146","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","0.11799999999999999",NA,23.07,NA,NA,NA,NA,NA,NA,"North"
"139","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_147","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","9.9000000000000005E-2",NA,21.19,NA,NA,NA,NA,NA,NA,"North"
"140","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_148","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","5.8000000000000003E-2",NA,17.86,NA,NA,NA,NA,NA,NA,"North"
"141","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_149","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","0.08",NA,20.46,NA,NA,NA,NA,NA,NA,"North"
"142","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_150","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.152",NA,24.66,NA,NA,NA,NA,NA,NA,"North"
"143","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_151","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.34399999999999997",NA,32.24,NA,NA,NA,NA,NA,NA,"North"
"144","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_152","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.14399999999999999",NA,23.77,NA,NA,NA,NA,NA,NA,"North"
"145","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_153","Gobiidae","Coryphopterus","Coryphopterus dicrus","8.7999999999999995E-2",NA,20.24,NA,NA,NA,NA,NA,NA,"North"
"146","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_154","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.13300000000000001",NA,23.1,NA,NA,NA,NA,NA,NA,"North"
"147","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_155","Gobiidae","Coryphopterus","Coryphopterus dicrus","8.1000000000000003E-2",NA,14.4,NA,NA,NA,NA,NA,NA,"North"
"148","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_156","Gobiidae","Coryphopterus","Coryphopterus dicrus","4.2999999999999997E-2",NA,17.54,NA,NA,NA,NA,NA,NA,"North"
"149","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_157","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.40200000000000002",NA,34.33,NA,NA,NA,NA,NA,NA,"North"
"150","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_158","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.45800000000000002",NA,34.86,NA,NA,NA,NA,NA,NA,"North"
"151","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_159","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.26900000000000002",NA,27.67,NA,NA,NA,NA,NA,NA,"North"
"152","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_160","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.10199999999999999",NA,21.74,NA,NA,NA,NA,NA,NA,"North"
"153","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_161","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.11",NA,22.04,NA,NA,NA,NA,NA,NA,"North"
"154","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_162","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.105",NA,20.84,NA,NA,NA,NA,NA,NA,"North"
"155","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_163","Gobiidae","Coryphopterus","Coryphopterus dicrus","9.8000000000000004E-2",NA,19.41,NA,NA,NA,NA,NA,NA,"North"
"156","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_164","Gobiidae","Coryphopterus","Coryphopterus dicrus","8.1000000000000003E-2",NA,19.21,NA,NA,NA,NA,NA,NA,"North"
"157","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_165","Gobiidae","Coryphopterus","Coryphopterus dicrus","5.0999999999999997E-2",NA,15.24,NA,NA,NA,NA,NA,NA,"North"
"158","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_166","Gobiidae","Coryphopterus","Coryphopterus dicrus","2.1999999999999999E-2",NA,13.59,NA,NA,NA,NA,NA,NA,"North"
"159","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_167","Gobiidae","Tigrigobius","Tigrigobius redimiculus","8.4000000000000005E-2",NA,20.42,NA,NA,NA,NA,NA,NA,"North"
"160","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_168","Gobiidae","Tigrigobius","Tigrigobius redimiculus","6.7000000000000004E-2",NA,17.88,NA,NA,NA,NA,NA,NA,"North"
"161","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_169","Gobiidae","Tigrigobius","Tigrigobius redimiculus","7.6999999999999999E-2",NA,19.66,NA,NA,NA,NA,NA,NA,"North"
"162","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_170","Gobiidae","Tigrigobius","Tigrigobius redimiculus","6.7000000000000004E-2",NA,19.08,NA,NA,NA,NA,NA,NA,"North"
"163","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_171","Gobiidae","Tigrigobius","Tigrigobius redimiculus","5.6000000000000001E-2",NA,17.7,NA,NA,NA,NA,NA,NA,"North"
"164","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_172","Gobiidae","Tigrigobius","Tigrigobius redimiculus","1.0800000000000001E-2",NA,21.52,NA,NA,NA,NA,NA,NA,"North"
"165","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_173","Gobiidae","Tigrigobius","Tigrigobius redimiculus","6.9000000000000006E-2",NA,17.73,NA,NA,NA,NA,NA,NA,"North"
"166","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_174","Gobiidae","Tigrigobius","Tigrigobius redimiculus","9.9000000000000005E-2",NA,21.29,NA,NA,NA,NA,NA,NA,"North"
"167","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_175","Gobiidae","Tigrigobius","Tigrigobius redimiculus","0.03",NA,14.26,NA,NA,NA,NA,NA,NA,"North"
"168","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_176","Gobiidae","Tigrigobius","Tigrigobius redimiculus","5.2999999999999999E-2",NA,17.69,NA,NA,NA,NA,NA,NA,"North"
"169","August 22th, 2023","2023",8,"Mexico","Blanquilla","BLNQ002","Back",19.22389,"-96.095290000000006",NA,"8","CryptoStation","CS","CS002",NA,"VER23.8F_177","Gobiidae","Tigrigobius","Tigrigobius redimiculus","5.8999999999999997E-2",NA,18.59,NA,NA,NA,NA,NA,NA,"North"
